epoch,deepsupervision_categorical_accuracy,deepsupervision_iou_0,deepsupervision_iou_1,deepsupervision_loss,deepsupervision_precision_0,deepsupervision_precision_1,deepsupervision_recall_0,deepsupervision_recall_1,loss,lr,output_categorical_accuracy,output_iou_0,output_iou_1,output_loss,output_precision_0,output_precision_1,output_recall_0,output_recall_1,val_deepsupervision_categorical_accuracy,val_deepsupervision_iou_0,val_deepsupervision_iou_1,val_deepsupervision_loss,val_deepsupervision_precision_0,val_deepsupervision_precision_1,val_deepsupervision_recall_0,val_deepsupervision_recall_1,val_loss,val_output_categorical_accuracy,val_output_iou_0,val_output_iou_1,val_output_loss,val_output_precision_0,val_output_precision_1,val_output_recall_0,val_output_recall_1
42,0.9858555793762207,0.95881587266922,0.8027054667472839,0.009336497634649277,0.9918389916419983,0.9609659314155579,0.9913641810417175,0.9468622803688049,0.01775793731212616,5.0000002e-05,0.9870419502258301,0.9616943001747131,0.8299486637115479,0.008421439677476883,0.9925326704978943,0.9647032022476196,0.9920030236244202,0.9508287906646729,0.9848973155021667,0.9755901098251343,0.7937057614326477,0.010432509705424309,0.9888890385627747,0.9578232169151306,0.9937511086463928,0.9270588159561157,0.019485974684357643,0.9867169260978699,0.9781297445297241,0.8190304040908813,0.009053463116288185,0.9911478757858276,0.9572345018386841,0.9935575723648071,0.9420311450958252
43,0.9865071177482605,0.9598390460014343,0.8011170029640198,0.008968967944383621,0.9921887516975403,0.9628949165344238,0.9918394088745117,0.9475255012512207,0.01705646701157093,5.0000002e-05,0.9876129031181335,0.9631392359733582,0.82888263463974,0.008087505586445332,0.9927671551704407,0.9667598009109497,0.9924876093864441,0.9509562253952026,0.9836652874946594,0.9743276834487915,0.7912720441818237,0.011777816340327263,0.986864447593689,0.9614987373352051,0.9944004416465759,0.9135341048240662,0.02201523445546627,0.985561192035675,0.976902186870575,0.8176395297050476,0.010237419046461582,0.9886803030967712,0.964205265045166,0.9947400689125061,0.925598680973053
44,0.9864845275878906,0.9609673023223877,0.808441698551178,0.009023373946547508,0.9922018647193909,0.9627262949943542,0.9917988777160645,0.947902500629425,0.017149293795228004,5.0000002e-05,0.9876140356063843,0.9640074372291565,0.8350990414619446,0.008125917986035347,0.9928385615348816,0.9664466381072998,0.9924236536026001,0.951627254486084,0.984009861946106,0.9746798872947693,0.7909229397773743,0.011252611875534058,0.9872357249259949,0.9617244601249695,0.9944194555282593,0.9160081744194031,0.021102087572216988,0.9859276413917542,0.9772710204124451,0.8144631385803223,0.00984947755932808,0.9894390106201172,0.9620969295501709,0.9943874478340149,0.9306631684303284
45,0.9864822030067444,0.9612283110618591,0.8081159591674805,0.008936678059399128,0.9922214150428772,0.9629202485084534,0.9917477965354919,0.9485217332839966,0.016942938789725304,5.0000002e-05,0.9877083897590637,0.9645145535469055,0.8345062732696533,0.008006254211068153,0.9929139614105225,0.9669084548950195,0.9924196600914001,0.952556848526001,0.9838963150978088,0.9744662046432495,0.7922140955924988,0.011425956152379513,0.9870933890342712,0.9617788195610046,0.9944334626197815,0.9150580167770386,0.0212958212941885,0.9859485626220703,0.9772560000419617,0.8155381679534912,0.009869853965938091,0.9893352389335632,0.9629212021827698,0.9945183992385864,0.9299657344818115
46,0.9861441850662231,0.9593514800071716,0.8000636100769043,0.009161907248198986,0.9919818639755249,0.9619569778442383,0.9915961027145386,0.9467889666557312,0.01741548627614975,5.0000002e-05,0.987329363822937,0.9624864459037781,0.827936589717865,0.008253566920757294,0.9926561117172241,0.9658066630363464,0.9922538995742798,0.9506629705429077,0.9844891428947449,0.9752189517021179,0.7940390110015869,0.011256685480475426,0.9892972707748413,0.9522072672843933,0.9928560256958008,0.9298305511474609,0.0208992138504982,0.9862556457519531,0.9776819944381714,0.8170922994613647,0.00964252557605505,0.9906721711158752,0.9567704200744629,0.9935062527656555,0.9388898015022278
47,0.9862765073776245,0.960676908493042,0.8068838715553284,0.009041481651365757,0.9921139478683472,0.9627865552902222,0.9915574789047241,0.9486048221588135,0.01714353635907173,5.0000002e-05,0.9875279068946838,0.9638211131095886,0.8324306011199951,0.008102059364318848,0.9927928447723389,0.9669601917266846,0.9922868609428406,0.9524545073509216,0.9842476844787598,0.97498619556427,0.794119656085968,0.011326277628540993,0.9883871078491211,0.9561106562614441,0.99350905418396,0.9237432479858398,0.02103167213499546,0.986053466796875,0.9774959087371826,0.8179448246955872,0.00970540102571249,0.9900473356246948,0.9591771960258484,0.9939102530479431,0.9347285628318787
48,0.9865797758102417,0.9610146880149841,0.8057088255882263,0.008904148824512959,0.9922327995300293,0.9624924063682556,0.9918786883354187,0.9479307532310486,0.01690167747437954,5.0000002e-05,0.9877018928527832,0.9644203782081604,0.832870364189148,0.007997537963092327,0.9928314685821533,0.9663982391357422,0.9925475120544434,0.9513995051383972,0.9841504096984863,0.9748778939247131,0.7943114638328552,0.011298594065010548,0.9881736636161804,0.9567360877990723,0.9936156272888184,0.9223164916038513,0.020790135487914085,0.9861630201339722,0.9775575399398804,0.817427933216095,0.009491550736129284,0.9900870323181152,0.9597461819648743,0.9939970970153809,0.934985876083374
49,0.9867072701454163,0.9628643989562988,0.8065597414970398,0.008738204836845398,0.9923666715621948,0.9626114964485168,0.9919286370277405,0.9478841423988342,0.016555946320295334,5.0000002e-05,0.9878973960876465,0.9655709862709045,0.8311489820480347,0.007817739620804787,0.9930257797241211,0.9666522145271301,0.9925954937934875,0.951819658279419,0.9838362336158752,0.9744404554367065,0.7871469259262085,0.011696859262883663,0.9870625138282776,0.9615188837051392,0.99439537525177,0.9148554801940918,0.021877504885196686,0.9856230616569519,0.9769718647003174,0.8145991563796997,0.010180660523474216,0.9888855218887329,0.9633482098579407,0.994601309299469,0.9269724488258362
50,0.9864018559455872,0.9613673090934753,0.8080547451972961,0.008974911645054817,0.9922028183937073,0.9622029662132263,0.9916747212409973,0.948405921459198,0.01701352372765541,5.0000002e-05,0.9875736832618713,0.9643580913543701,0.833634078502655,0.008038616739213467,0.9928500652313232,0.9661078453063965,0.992332935333252,0.9521950483322144,0.9832858443260193,0.9738383889198303,0.7870371341705322,0.012477654963731766,0.9857742786407471,0.9657960534095764,0.9950873255729675,0.9061897993087769,0.023569952696561813,0.985296368598938,0.9766705632209778,0.8124583959579468,0.011092297732830048,0.9879488348960876,0.9669654369354248,0.995185136795044,0.9206965565681458
51,0.9866719245910645,0.9621705412864685,0.8105387687683105,0.008841468952596188,0.9923361539840698,0.9630909562110901,0.9918926954269409,0.948527991771698,0.01674719527363777,5.0000002e-05,0.9878811240196228,0.9652590155601501,0.8352562785148621,0.007905715145170689,0.9930025339126587,0.9671554565429688,0.9925893545150757,0.9523682594299316,0.9842317700386047,0.9748950004577637,0.7946508526802063,0.011249329894781113,0.9878900647163391,0.9591706395149231,0.994002640247345,0.920400083065033,0.020736943930387497,0.9861891269683838,0.9776272177696228,0.8192206621170044,0.00948761124163866,0.9893121719360352,0.9648980498313904,0.9948222041130066,0.9297906160354614
52,0.986907422542572,0.9596450328826904,0.8101690411567688,0.008633766323328018,0.9923688173294067,0.9648803472518921,0.9920831918716431,0.9499450325965881,0.016348332166671753,5.0000002e-05,0.9880932569503784,0.9629500508308411,0.8359793424606323,0.00771457189694047,0.9930382966995239,0.9687158465385437,0.9927480816841125,0.953744113445282,0.9844083189964294,0.9751102924346924,0.7952167987823486,0.01141154021024704,0.9888697862625122,0.9542757868766785,0.993200957775116,0.9269711375236511,0.02102915570139885,0.9864068031311035,0.9778257608413696,0.8192447423934937,0.009617610834538937,0.9906343817710876,0.9581311941146851,0.9937213659286499,0.9386265277862549
53,0.9866238832473755,0.9617453813552856,0.8041210174560547,0.008836681954562664,0.9922831654548645,0.9617705345153809,0.9919893145561218,0.9462835788726807,0.016729148104786873,5.0000002e-05,0.9878454804420471,0.9648120999336243,0.8288291692733765,0.007892453111708164,0.992967963218689,0.9659398794174194,0.9926586151123047,0.950470507144928,0.9840232729911804,0.974644124507904,0.789885401725769,0.011539377272129059,0.9872384071350098,0.9618105292320251,0.9944323897361755,0.916024923324585,0.02172078937292099,0.985688328742981,0.9770500659942627,0.8164387941360474,0.010181408375501633,0.9890497326850891,0.9627796411514282,0.9945078492164612,0.9280703663825989
54,0.9868767857551575,0.9622786641120911,0.8055838346481323,0.008646124973893166,0.9924611449241638,0.9629340767860413,0.992070734500885,0.9484831094741821,0.016402442008256912,5.0000002e-05,0.9880709648132324,0.9656168222427368,0.8318057656288147,0.007756324484944344,0.9931179285049438,0.9670273661613464,0.9927405714988708,0.9524426460266113,0.9842202067375183,0.9749531745910645,0.7936553955078125,0.011311981827020645,0.9882017374038696,0.9570817947387695,0.9936676621437073,0.9224990606307983,0.020978527143597603,0.986079752445221,0.9775270223617554,0.8199730515480042,0.00966653972864151,0.9901518821716309,0.9587150812149048,0.9938337802886963,0.9354256987571716
55,0.9865056872367859,0.960247814655304,0.8036754131317139,0.008938386105000973,0.9922481179237366,0.9623712301254272,0.9917884469032288,0.9477138519287109,0.016939226537942886,5.0000002e-05,0.9877305030822754,0.962948203086853,0.8307672142982483,0.008000809699296951,0.9929555058479309,0.9663346409797668,0.992462694644928,0.9517924189567566,0.9842418432235718,0.9749833345413208,0.7949272394180298,0.011540132574737072,0.9880949258804321,0.9579346776008606,0.9938037991523743,0.9217785000801086,0.021666651591658592,0.9859733581542969,0.9773651361465454,0.81784588098526,0.01012652087956667,0.9899060130119324,0.9594687819480896,0.9939616918563843,0.9337888956069946
56,0.9863930344581604,0.962649941444397,0.8093975782394409,0.008931608870625496,0.9922148585319519,0.9616633653640747,0.9917001724243164,0.9466191530227661,0.016914183273911476,5.0000002e-05,0.9876426458358765,0.9656851291656494,0.8348113298416138,0.007982577197253704,0.9928811192512512,0.96604323387146,0.9924431443214417,0.9505125284194946,0.984237015247345,0.9749708771705627,0.7948278188705444,0.011315111070871353,0.9878458380699158,0.9594975709915161,0.9940546154975891,0.9201012849807739,0.021056100726127625,0.9862198233604431,0.9776986837387085,0.8212794065475464,0.00974099151790142,0.9896062612533569,0.9632373452186584,0.9945564270019531,0.9317615032196045
57,0.9865898489952087,0.9622718095779419,0.8080886602401733,0.008900568820536137,0.9922680258750916,0.9630113244056702,0.9918476939201355,0.9481051564216614,0.016863003373146057,5.0000002e-05,0.987811267375946,0.965542733669281,0.8315516114234924,0.00796243641525507,0.9929326772689819,0.9671564102172852,0.9925504922866821,0.9519821405410767,0.9844838380813599,0.9752197265625,0.7954293489456177,0.011014074087142944,0.9883742332458496,0.9579786658287048,0.9937981367111206,0.9236354827880859,0.02076324075460434,0.9861430525779724,0.9776025414466858,0.820135235786438,0.009749168530106544,0.9898691177368164,0.9609779119491577,0.9941972494125366,0.933528482913971
58,0.9868142008781433,0.9619000554084778,0.8083320260047913,0.008680165745317936,0.992468535900116,0.9633767008781433,0.9919045567512512,0.94889897108078,0.016461294144392014,5.0000002e-05,0.9879975318908691,0.9649369120597839,0.8334925770759583,0.007781139574944973,0.9931088089942932,0.9674243927001953,0.9925995469093323,0.9525911808013916,0.9835980534553528,0.9741412997245789,0.7925077676773071,0.012232931330800056,0.9869768619537354,0.9602459669113159,0.9942057728767395,0.9143008589744568,0.022948648780584335,0.9855599403381348,0.976895272731781,0.8160011768341064,0.010715712793171406,0.9889751076698303,0.9622893333435059,0.9944356083869934,0.9275797605514526
59,0.9870842099189758,0.9616098403930664,0.8132829070091248,0.00848388485610485,0.9925875663757324,0.9640211462974548,0.9921132326126099,0.9499759078025818,0.016042375937104225,5.0000002e-05,0.988288938999176,0.9648953676223755,0.8386428356170654,0.00755850737914443,0.9932512640953064,0.9680964946746826,0.9928106665611267,0.9538098573684692,0.984091579914093,0.9747394919395447,0.7923471927642822,0.011692223139107227,0.9878089427947998,0.9586276412010193,0.9939229488372803,0.9198668003082275,0.021995121613144875,0.9857380986213684,0.9771276116371155,0.8179063200950623,0.010302894748747349,0.9892565608024597,0.961830735206604,0.9943538904190063,0.9294545650482178
60,0.9868783354759216,0.9617173075675964,0.8064882159233093,0.008652247488498688,0.9924896359443665,0.9629300236701965,0.9920205473899841,0.9480177760124207,0.01637873612344265,5.0000002e-05,0.9881054162979126,0.9644742012023926,0.8351612687110901,0.007726490497589111,0.9930902123451233,0.967543363571167,0.9927986860275269,0.9515868425369263,0.9839340448379517,0.9744880795478821,0.7918997406959534,0.011474255472421646,0.9874882102012634,0.9594961404800415,0.9940697550773621,0.9177193641662598,0.02133740484714508,0.9858301281929016,0.9771896600723267,0.8169669508934021,0.009863159619271755,0.9894101619720459,0.9615408182144165,0.9943029880523682,0.9304777979850769
61,0.9869381785392761,0.9610843658447266,0.8098094463348389,0.008598649874329567,0.9924808740615845,0.9642043709754944,0.9920216202735901,0.9497477412223816,0.0162674430757761,5.0000002e-05,0.9881738424301147,0.9643393158912659,0.8360921144485474,0.007668803911656141,0.9931913614273071,0.9681915640830994,0.992709219455719,0.9537942409515381,0.9842931628227234,0.9750124216079712,0.7955424189567566,0.011531515046954155,0.9882056713104248,0.9576113224029541,0.9937490820884705,0.9225192070007324,0.021221691742539406,0.9862326979637146,0.9777650237083435,0.8171723484992981,0.009690172970294952,0.9897258877754211,0.9625673294067383,0.9944485425949097,0.9325620532035828
62,0.986847996711731,0.963748037815094,0.8117575645446777,0.00864230003207922,0.9924873113632202,0.9629460573196411,0.9919877052307129,0.9481998682022095,0.01633412018418312,5.0000002e-05,0.9881104230880737,0.9668810367584229,0.8370217084884644,0.007691826671361923,0.9931780099868774,0.967292845249176,0.9927111864089966,0.9523002505302429,0.9837737679481506,0.974448561668396,0.7921341061592102,0.011994444765150547,0.9869884848594666,0.9615231156349182,0.9943990111351013,0.9143615961074829,0.02243572287261486,0.985680341720581,0.9771460890769958,0.8170930743217468,0.010441281832754612,0.9886608719825745,0.9652448892593384,0.9948991537094116,0.9254574775695801
63,0.9862191677093506,0.9603354930877686,0.8125253319740295,0.009138697758316994,0.991995096206665,0.9631584286689758,0.9915985465049744,0.9483677744865417,0.01725267991423607,5.0000002e-05,0.9874861836433411,0.9633373022079468,0.8407509326934814,0.008113990537822247,0.9926747679710388,0.9673969149589539,0.9923407435417175,0.9522193074226379,0.9843166470527649,0.9750658869743347,0.793864369392395,0.011588308960199356,0.9882334470748901,0.9576135873794556,0.9937481880187988,0.9227033853530884,0.02116086147725582,0.9864643216133118,0.9779629707336426,0.8186156749725342,0.009572546929121017,0.9902219176292419,0.9611510634422302,0.9942096471786499,0.9358653426170349
64,0.9868464469909668,0.9611802101135254,0.8060604333877563,0.008698050864040852,0.9924230575561523,0.9635789394378662,0.9920264482498169,0.948241114616394,0.016419481486082077,5.0000002e-05,0.9881263971328735,0.9646872878074646,0.8344770669937134,0.007721427362412214,0.9931578636169434,0.9677737355232239,0.9927292466163635,0.9525399208068848,0.9841946959495544,0.9749902486801147,0.7956610321998596,0.011945300735533237,0.9884451627731323,0.955346405506134,0.9933878779411316,0.9241384863853455,0.021926937624812126,0.9862322211265564,0.9777176380157471,0.8189538717269897,0.009981646202504635,0.9901114106178284,0.960110068321228,0.9940525889396667,0.9351434111595154
65,0.9871165156364441,0.9627003073692322,0.8054515719413757,0.008538727648556232,0.9926259517669678,0.9642449617385864,0.9921175837516785,0.9499686360359192,0.01609920524060726,5.0000002e-05,0.9884030222892761,0.9657539129257202,0.8334341049194336,0.007560457102954388,0.9933834671974182,0.9683220386505127,0.9927912950515747,0.9544315934181213,0.9844362735748291,0.9751046299934387,0.7976564764976501,0.011348658241331577,0.9884548187255859,0.9571064710617065,0.9936599135398865,0.9241815209388733,0.021163783967494965,0.9864669442176819,0.9778873920440674,0.8202378749847412,0.009815133176743984,0.9904353618621826,0.9598215222358704,0.9939939975738525,0.9372926950454712
66,0.9868849515914917,0.9618169665336609,0.8168599009513855,0.008608048781752586,0.9925209879875183,0.9637606143951416,0.9919115304946899,0.9496271014213562,0.016267769038677216,5.0000002e-05,0.9881529808044434,0.9650712013244629,0.8418315052986145,0.007659710943698883,0.9931972026824951,0.9681400060653687,0.9926592707633972,0.9535606503486633,0.9845548272132874,0.9753029346466064,0.7985744476318359,0.011205608025193214,0.9886974096298218,0.9564588665962219,0.9935485124588013,0.9258010983467102,0.02079949527978897,0.9865525960922241,0.9780296683311462,0.8212148547172546,0.00959387980401516,0.9905973076820374,0.9594441652297974,0.9939282536506653,0.9383683204650879
67,0.9871283173561096,0.96218341588974,0.8110461235046387,0.008475199341773987,0.9926759004592896,0.9639946818351746,0.9920639395713806,0.9504273533821106,0.01597355678677559,5.0000003e-06,0.9884527921676636,0.965258777141571,0.8362724781036377,0.0074983579106628895,0.9933945536613464,0.9685118794441223,0.9928450584411621,0.9545444250106812,0.9843394756317139,0.9751330018043518,0.7970784902572632,0.011410483159124851,0.9879633784294128,0.9595202207565308,0.994053065776825,0.9208838939666748,0.02111177332699299,0.9863964319229126,0.9779441356658936,0.8207640647888184,0.009701287373900414,0.9898775219917297,0.9628357887268066,0.994484007358551,0.9335653185844421
68,0.9870018362998962,0.962138831615448,0.8097848296165466,0.008586930111050606,0.99261075258255,0.9634389877319336,0.9920183420181274,0.9489222764968872,0.016186175867915154,5.0000003e-06,0.9883116483688354,0.9654013514518738,0.8361108303070068,0.007599261123687029,0.9933006167411804,0.9680661559104919,0.9927936792373657,0.9530134201049805,0.9842378497123718,0.9749878644943237,0.7941887974739075,0.011471087113022804,0.987621009349823,0.9609618186950684,0.9942877292633057,0.9185858368873596,0.021433228626847267,0.9861004948616028,0.9776257276535034,0.8203533291816711,0.00996213499456644,0.9894523024559021,0.9633198380470276,0.9945750832557678,0.9307382702827454
69,0.9871779680252075,0.9605616927146912,0.8162643313407898,0.00846243929117918,0.9925999045372009,0.965381920337677,0.9921726584434509,0.950866162776947,0.015930015593767166,5.0000003e-06,0.9884955883026123,0.9637183547019958,0.8422034382820129,0.007467589341104031,0.9933156371116638,0.9698006510734558,0.9929487705230713,0.954901397228241,0.9844569563865662,0.9752135872840881,0.7948789000511169,0.011120853945612907,0.9881360530853271,0.9593039751052856,0.9940124154090881,0.9220353364944458,0.02080347202718258,0.986255407333374,0.9777310490608215,0.8216761350631714,0.009682617150247097,0.9899526238441467,0.9612909555435181,0.9942423105239868,0.9340792298316956
70,0.9871271252632141,0.9622922539710999,0.8121510148048401,0.008480875752866268,0.9927076101303101,0.9638056755065918,0.9920370578765869,0.9507126212120056,0.016006818041205406,5.0000003e-06,0.9883832931518555,0.9648008942604065,0.8372066617012024,0.007525951601564884,0.9933562874794006,0.9682652354240417,0.9928002953529358,0.9544982314109802,0.984168291091919,0.9748621582984924,0.793247640132904,0.011493690311908722,0.9873872399330139,0.9619523286819458,0.9944478869438171,0.917015552520752,0.02145610749721527,0.9860065579414368,0.9774888753890991,0.8201866149902344,0.009962419979274273,0.9893170595169067,0.9634754061698914,0.9946041107177734,0.9298388957977295
71,0.9877028465270996,0.9609766602516174,0.8134793639183044,0.008142192848026752,0.9929094910621643,0.9667367339134216,0.992459237575531,0.9526519775390625,0.015310581773519516,5.0000003e-06,0.9889651536941528,0.9639998078346252,0.8375628590583801,0.007168369367718697,0.9935947060585022,0.9709888100624084,0.9932038187980652,0.9565274119377136,0.9845252633094788,0.9752808213233948,0.7975507974624634,0.011266051791608334,0.9885286092758179,0.9573090076446533,0.9936878085136414,0.9246699213981628,0.020890366286039352,0.9865789413452148,0.9780781269073486,0.8208436369895935,0.00962431263178587,0.9904589653015137,0.9605120420455933,0.9941005110740662,0.9374424815177917
72,0.9869526028633118,0.9618839025497437,0.8144616484642029,0.008588018827140331,0.992484986782074,0.9641848802566528,0.9920404553413391,0.9495736956596375,0.016165325418114662,5.0000003e-06,0.9882774949073792,0.9652069807052612,0.8403094410896301,0.007577302400022745,0.9932566285133362,0.9684244394302368,0.9927592873573303,0.9540267586708069,0.9843369722366333,0.9750441908836365,0.7963821291923523,0.011341014876961708,0.9878421425819397,0.9602847695350647,0.994175136089325,0.9200671911239624,0.02107590064406395,0.9863875508308411,0.9778715372085571,0.8222693204879761,0.00973487924784422,0.9899119138717651,0.9625483155250549,0.9944382905960083,0.9337964057922363
73,0.9870116114616394,0.9616434574127197,0.813494861125946,0.008553065359592438,0.9925356507301331,0.9646047353744507,0.9920396208763123,0.9501540660858154,0.016129862517118454,5.0000003e-06,0.9882810115814209,0.9647442102432251,0.839354395866394,0.007576784584671259,0.993179202079773,0.9691015481948853,0.9928373098373413,0.9537701606750488,0.9838635921478271,0.974441409111023,0.7913274168968201,0.011779023334383965,0.9868872165679932,0.9628821015357971,0.9946085214614868,0.9136676788330078,0.022166889160871506,0.9856235384941101,0.9769456386566162,0.8182634711265564,0.010387871414422989,0.9889167547225952,0.9631468057632446,0.9945693016052246,0.9271827340126038
74,0.9870169162750244,0.9610927104949951,0.8094702363014221,0.008572671562433243,0.9925268292427063,0.9637963175773621,0.9921153783798218,0.9490737318992615,0.01620773784816265,5.0000003e-06,0.9882263541221619,0.9645169377326965,0.834949791431427,0.007635060697793961,0.9931853413581848,0.9679531455039978,0.99281907081604,0.9529216289520264,0.9842174053192139,0.9749382138252258,0.7966683506965637,0.011518965475261211,0.9880216717720032,0.9582152366638184,0.9938502907752991,0.9212877750396729,0.02145153284072876,0.9861292243003845,0.9776651859283447,0.819122314453125,0.009932568296790123,0.9897264242172241,0.961780309677124,0.9943271279335022,0.9325738549232483
75,0.9867835640907288,0.962232232093811,0.8127890825271606,0.00870600063353777,0.992465615272522,0.9621506929397583,0.9919707775115967,0.94756680727005,0.016445517539978027,5.0000003e-06,0.988074779510498,0.96534663438797,0.8379896283149719,0.007739508990198374,0.9931241869926453,0.966905951499939,0.9927728772163391,0.9514574408531189,0.9844099879264832,0.97515869140625,0.7984775304794312,0.011781345121562481,0.9888162016868591,0.9546232223510742,0.9932577013969421,0.9266113638877869,0.021683301776647568,0.9865362644195557,0.978056788444519,0.8214671611785889,0.009901953861117363,0.990604817867279,0.9592746496200562,0.9939014315605164,0.9384202361106873
76,0.9872687458992004,0.9611769914627075,0.8120967745780945,0.008447731845080853,0.9926676750183105,0.9650284647941589,0.9922235012054443,0.9509537220001221,0.01587756909430027,5.0000003e-06,0.9885554909706116,0.964597225189209,0.8399981260299683,0.007429847959429026,0.993316650390625,0.9696637392044067,0.9930382370948792,0.9546393156051636,0.9845293164253235,0.975303053855896,0.7987773418426514,0.011742545291781425,0.98908931016922,0.9538023471832275,0.9931163787841797,0.928433358669281,0.02160368300974369,0.9866780638694763,0.978217363357544,0.8230711221694946,0.009861141443252563,0.9909796118736267,0.9579906463623047,0.9936840534210205,0.9409116506576538
77,0.9870360493659973,0.9599881768226624,0.8066145181655884,0.008586241863667965,0.9925782680511475,0.9639551043510437,0.9920562505722046,0.9503583908081055,0.016147078946232796,5.0000003e-06,0.9884014129638672,0.9631998538970947,0.8298917412757874,0.007560811936855316,0.993354320526123,0.9684093594551086,0.9928231835365295,0.9547954797744751,0.984281599521637,0.9750568866729736,0.7974884510040283,0.011634718626737595,0.9883183240890503,0.9568079113960266,0.993619978427887,0.9232779741287231,0.021458452567458153,0.98637455701828,0.9778894186019897,0.8223879337310791,0.009823738597333431,0.9902030229568481,0.9606005549430847,0.9941249489784241,0.9357457756996155
78,0.9873610734939575,0.9620177745819092,0.8156808018684387,0.008344098925590515,0.9927525520324707,0.9655038714408875,0.9922173023223877,0.9519439935684204,0.015731986612081528,5.0000003e-06,0.9886027574539185,0.965451180934906,0.8406144380569458,0.007387874647974968,0.9933719635009766,0.9699616432189941,0.9930141568183899,0.9554067254066467,0.9842697381973267,0.9749990105628967,0.7957924604415894,0.011545330286026001,0.9879757761955261,0.9589109420776367,0.9939590692520142,0.9209737777709961,0.021550102159380913,0.9861006140708923,0.9776182770729065,0.8207051753997803,0.010004766285419464,0.9896168112754822,0.9622646570205688,0.9944062829017639,0.9318417906761169
79,0.9871861934661865,0.9642269611358643,0.8115783333778381,0.008408622816205025,0.9926214814186096,0.9645339846611023,0.99220871925354,0.9496440887451172,0.015833893790841103,5.0000003e-06,0.9885073900222778,0.9671053290367126,0.8379350304603577,0.007425269111990929,0.9933364391326904,0.9690817594528198,0.9929850697517395,0.953788697719574,0.9841684103012085,0.9749138951301575,0.796100378036499,0.011746332980692387,0.9878275990486145,0.9590916037559509,0.9939932227134705,0.9199850559234619,0.021932756528258324,0.9860634207725525,0.9776011109352112,0.82121342420578,0.01018641609698534,0.9896756410598755,0.9616101384162903,0.9943029284477234,0.9322389364242554
80,0.9867516160011292,0.959274411201477,0.815079927444458,0.00870149303227663,0.9924096465110779,0.9638456702232361,0.9918327927589417,0.9497948884963989,0.016421042382717133,5.0000003e-06,0.9880093336105347,0.96323162317276,0.8378447890281677,0.0077195498161017895,0.9930835962295532,0.9681163430213928,0.9925825595855713,0.9536057114601135,0.9840896129608154,0.9747954607009888,0.7936393618583679,0.011760113760828972,0.9875805377960205,0.9600887298583984,0.9941562414169312,0.9183273315429688,0.022088879719376564,0.9858827590942383,0.9773481488227844,0.819267749786377,0.010328765958547592,0.9891997575759888,0.963292121887207,0.9945805668830872,0.9290615320205688
81,0.9873687624931335,0.9626942276954651,0.8111212849617004,0.008310389705002308,0.9927949905395508,0.9649921655654907,0.9922094941139221,0.9516845941543579,0.015662584453821182,5.0000003e-06,0.9886083602905273,0.9654505848884583,0.8378461003303528,0.007352184969931841,0.9934532642364502,0.9692560434341431,0.9929499626159668,0.9554523825645447,0.9841780066490173,0.9749067425727844,0.7952262759208679,0.011634068563580513,0.9875438809394836,0.9610069394111633,0.9942977428436279,0.9180712699890137,0.021688338369131088,0.9860983490943909,0.9776236414909363,0.8190394043922424,0.010054271668195724,0.989393413066864,0.9636816382408142,0.9946328401565552,0.9303435683250427
82,0.9873079061508179,0.9618879556655884,0.8115121126174927,0.008382387459278107,0.9926667809486389,0.9655093550682068,0.992268443107605,0.950907826423645,0.015822554007172585,5.0000003e-06,0.9885297417640686,0.9648438096046448,0.833817183971405,0.007440165616571903,0.9933135509490967,0.9697412848472595,0.9930034279823303,0.9546085596084595,0.9840671420097351,0.9747045636177063,0.7940472960472107,0.01163449976593256,0.9872463345527649,0.9620943069458008,0.9944751262664795,0.9160740971565247,0.021846232935786247,0.985836923122406,0.9772340059280396,0.8200291991233826,0.01021174993366003,0.9891757369041443,0.9631001949310303,0.9945520758628845,0.928904116153717
83,0.9868859052658081,0.961359441280365,0.8112145662307739,0.00861181691288948,0.992544949054718,0.9633914232254028,0.991890549659729,0.9505518078804016,0.01624925434589386,5.0000003e-06,0.98818439245224,0.9645041227340698,0.8359558582305908,0.007637456990778446,0.993269681930542,0.9676719903945923,0.9926299452781677,0.9546959400177002,0.9836176633834839,0.9741716980934143,0.790786862373352,0.012097293511033058,0.9865305423736572,0.9633347988128662,0.9946907162666321,0.9112799167633057,0.022879179567098618,0.9853459596633911,0.9765917658805847,0.8178718686103821,0.01078187208622694,0.9884503483772278,0.9640567302703857,0.9947261810302734,0.9240706562995911
84,0.987001359462738,0.9608007669448853,0.8138841986656189,0.008535620756447315,0.99256432056427,0.9643882513046265,0.991956889629364,0.9513288736343384,0.016102559864521027,5.0000003e-06,0.9882880449295044,0.9639224410057068,0.840569019317627,0.007566950749605894,0.9932469725608826,0.968784511089325,0.9927412867546082,0.9551345705986023,0.9845557808876038,0.9753211736679077,0.797510027885437,0.011773341335356236,0.989205539226532,0.9532742500305176,0.9930279850959778,0.9292108416557312,0.02154793031513691,0.986761212348938,0.9783400893211365,0.8215388655662537,0.009774588979780674,0.9910033345222473,0.9584583044052124,0.9937563538551331,0.9410640597343445
